title,youtube,site_page,landing,new_description
ערך מוסף,https://www.youtube.com/watch?v=7hTO-Kq6jZY,https://weccelerate.co.il/videos/ערך-מוסף-7hTO-Kq6jZY,startup,"אצלנו בחברת וויסלרייט יש את רשת הקשרים הנכונה!

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-7hto-kq6jzy

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
בעולמות הסטארטאפ,https://www.youtube.com/watch?v=6ZF9d0JAk7I,https://weccelerate.co.il/videos/בעולמות-הסטארטאפ-6ZF9d0JAk7I,startup,"בעולמות הסטארטאפ אתה צריך לקחת אנשים שהרימו עסקים בחיים שלהם ולהיעזר בהם...💪🏼 לא צריך להתייבש לבקש עזרה 🤓 אצלנו בחברת וויסלרייט תקבלו מעטפת מלאה ולא תצטרכו…

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-6zf9d0jak7i

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
פודקאסט #27 בפרק הזה אנחנו חושפים את אחד הסודות השמורים של עולם הטכנולוגיה: ביו-קונברג'נס! 🧬 + 💻 = 💥,https://www.youtube.com/watch?v=GX13QHuQ5DQ,https://weccelerate.co.il/videos/פודקאסט-27-בפרק-הזה-אנחנו-חושפים-את-אחד-הסודות-השמורים-של-עו-GX13QHuQ5DQ,medtech,"🤯 בום!

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/medtech?utm_source=youtube&utm_medium=video&utm_campaign=medtech-27-gx13qhuq5dq

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"פודקאסט #26 בסלון של וויסלרייט על הספה, אברהם ואופיר פרום, מנכ""ל ומייסד CO2 OFFSET",https://www.youtube.com/watch?v=4JCOOEITCD8,https://weccelerate.co.il/videos/פודקאסט-26-בסלון-של-וויסלרייט-על-הספה-אברהם-ואופיר-פרום-מנכל-4JCOOEITCD8,startup,"הסלון של וויסלרייט בפרק זה, אברהם הינוך בשיח מרתק עם אופיר פרום, מנכ""ל ומייסד CO2 OFFSET, על סיפורו המרתק ועל מילותיו המסקרנות: ""יזם שמאמין אבל באמת מאמין…

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-26-4jcooeitcd8

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"פודקאסט #25: מייקל אוסטר, מנכ""""ל זעפרן טק, לשיחה שתגרום לכם לחשוב אחרת על חקלאות, חדשנות ומהפכות! 🤯",https://www.youtube.com/watch?v=lP7uAGh2xUw,https://weccelerate.co.il/videos/פודקאסט-25-מייקל-אוסטר-מנכל-זעפרן-טק-לשיחה-שתגרום-לכם-לחשוב--lP7uAGh2xUw,marketing,"הפודקאסט ה-ו-ו-א הגיע!!!

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/marketing?utm_source=youtube&utm_medium=video&utm_campaign=marketing-25-lp7uagh2xuw

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
פודקאסט #24 🤯 איך בונים קהילה מצליחה וחוזה את הטרנדים הבאים בהייטק? 🤯,https://www.youtube.com/watch?v=DAlmJLvgR0k,https://weccelerate.co.il/videos/פודקאסט-24-איך-בונים-קהילה-מצליחה-וחוזה-את-הטרנדים-הבאים-בהי-DAlmJLvgR0k,app-development,"🤯 איך בונים קהילה מצליחה וחוזה את הטרנדים הבאים בהייטק?

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/app-development?utm_source=youtube&utm_medium=video&utm_campaign=app-24-dalmjlvgr0k

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
Demo day - Leumit WeCcelerate,https://www.youtube.com/watch?v=-mgSeOd3pQo,https://weccelerate.co.il/videos/demo-day-leumit-weccelerate--mgSeOd3pQo,medtech,"עוד שיתוף פעולה מוצלח מבית WeCcelerate חברת וויסלרייט בשיתוף עם לאומית שירותי בריאות מציגים - Demo day 🤝🏼 מספר יזמים הגיעו והציגו את המיזם שלהם מול בכירי…

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/medtech?utm_source=youtube&utm_medium=video&utm_campaign=medtech-demo-day-leumit-weccelerate-mgseod3pqo

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
תהליך פיתוח מוצר,https://www.youtube.com/watch?v=5wF-bdvQO38,https://weccelerate.co.il/videos/תהליך-פיתוח-מוצר-5wF-bdvQO38,startup,"יזם...?

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-5wf-bdvqo38

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"פודקאסט #23 הצטרפו לשיחה מטלטלת עם בועז דרי, מנכ""""ל ומייסד """"קומנדו הסברה"""", בפודקאסט של וויסלרייט!",https://www.youtube.com/watch?v=iLpUqbboe6Q,https://weccelerate.co.il/videos/פודקאסט-23-הצטרפו-לשיחה-מטלטלת-עם-בועז-דרי-מנכל-ומייסד-קומנד-iLpUqbboe6Q,startup,"הצטרפו אלינו לשיחה מטלטלת עם בועז דרי, מנכ""""ל ומייסד """"קומנדו הסברה"""", בפודקאסט של וויסלרייט!

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-23-ilpuqbboe6q

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"פודקאסט #22 דן שמחון, מנכ""""ל ומייסד שותף של Pre-Cure, לשיחה שתשנה לכם את נקודת המבט על עולם הרפואה!",https://www.youtube.com/watch?v=hay4j39qzwk,https://weccelerate.co.il/videos/פודקאסט-22-דן-שמחון-מנכל-ומייסד-שותף-של-pre-cure-לשיחה-שתשנה-hay4j39qzwk,medtech,"הצטרפו אלינו לפרק עוצר נשימה בפודקאסט של וויסלרייט, בו אלון פנחס, מנכ""""ל החברה, מארח את דן שמחון, מנכ""""ל ומייסד שותף של Pre-Cure, לשיחה שתשנה לכם את נקודת…

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/medtech?utm_source=youtube&utm_medium=video&utm_campaign=medtech-22-pre-cure-hay4j39qzwk

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"פודקאסט #21 בסלון של וויסלרייט על הספה, ליעוז זוהר ועידו סבג , סמנכ""ל פיתוח - וויסלרייט",https://www.youtube.com/watch?v=aZGwsGlh0a4,https://weccelerate.co.il/videos/פודקאסט-21-בסלון-של-וויסלרייט-על-הספה-ליעוז-זוהר-ועידו-סבג-ס-aZGwsGlh0a4,startup,"הסלון של וויסלרייט בפרק זה, ליעוז זוהר בשיח מרתק עם עידו סבג , סמנכ""ל פיתוח - וויסלרייט, על סיפורו המרתק ועל מילותיו המסקרנות: ""אסור להתאהב במוצר שמפתחים,…

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-21-azgwsglh0a4

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"פודקאסט #20: 🤯 איך ילד תל אביבי הפך לגאון פיזיקה ויזם הייטק מצליח? אורון צחר מנכ""ל Inhalimed 🚀",https://www.youtube.com/watch?v=-N9ZrNGwUCo,https://weccelerate.co.il/videos/פודקאסט-20-איך-ילד-תל-אביבי-הפך-לגאון-פיזיקה-ויזם-הייטק-מצלי--N9ZrNGwUCo,medtech,"🤯 איך ילד תל אביבי הפך לגאון פיזיקה ויזם הייטק מצליח?

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/medtech?utm_source=youtube&utm_medium=video&utm_campaign=medtech-20-n9zrngwuco

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
יזמים טובים יודעים!,https://www.youtube.com/watch?v=hM4Ypvr02wo,https://weccelerate.co.il/videos/יזמים-טובים-יודעים-hM4Ypvr02wo,fundraising,"יזמים טובים יודעים ש....👂🏻 יזמים טובים יודעים שאצלנו מקבלים את המעטפת המלאה החל מפגישת הייעוץ ועד הפגישת המשקיעים!

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/fundraising?utm_source=youtube&utm_medium=video&utm_campaign=fundraising-hm4ypvr02wo

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
הצלחה בסטארטאפ,https://www.youtube.com/watch?v=KnEZwDgvW7s,https://weccelerate.co.il/videos/הצלחה-בסטארטאפ-KnEZwDgvW7s,startup,"על מנת להצליח בסטארטאפ, אתם צריכים לרוץ מרתון...

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-knezwdgvw7s

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
התאמות נדרשות,https://www.youtube.com/watch?v=lNRanfn0vCE,https://weccelerate.co.il/videos/התאמות-נדרשות-lNRanfn0vCE,startup,"זה לא משנה כמה המוצר איכותי, אם לא נעשו התאמות נדרשות....

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-lnranfn0vce

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
התאמה ללקוח קצה,https://www.youtube.com/watch?v=VmTnlSj5z4A,https://weccelerate.co.il/videos/התאמה-ללקוח-קצה-VmTnlSj5z4A,startup,"להתאים את המוצר ללקוח הקצה זה לא רק פיתוח טכנולוגי – זה להבין את הצרכים האמיתיים שלו ולתת לו ערך שנוגע לו באופן אישי.

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-vmtnlsj5z4a

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
יזם הוא לא רק תואר זה אופי!,https://www.youtube.com/watch?v=3jx1SnZLUvI,https://weccelerate.co.il/videos/יזם-הוא-לא-רק-תואר-זה-אופי-3jx1SnZLUvI,startup,"יזם הוא לא רק תואר – זה אופי, רצון בלתי נגמר ללמוד ולצמוח, ולא לפחד מדרך ארוכה.

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-3jx1snzluvi

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
💡 יש לך בעיה פיננסית? רוצה להצליח בתכנון הפיננסי שלך? 💡,https://www.youtube.com/watch?v=6yp1agtoAqA,https://weccelerate.co.il/videos/יש-לך-בעיה-פיננסית-רוצה-להצליח-בתכנון-הפיננסי-שלך-6yp1agtoAqA,startup,"💡 יש לך בעיה פיננסית?

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-6yp1agtoaqa

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"כיזם, הדרך לא תמיד קלה...🙂",https://www.youtube.com/watch?v=vK4MXJc7XkI,https://weccelerate.co.il/videos/כיזם-הדרך-לא-תמיד-קלה-vK4MXJc7XkI,startup,"כיזם, הדרך לא תמיד קלה...🙂 יש רגעים של ספקות, אתגרים פיננסיים והחלטות קשות שיכולות להרגיש מייאשות!

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-vk4mxjc7xki

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
מאוהב בפתרון!,https://www.youtube.com/watch?v=CrND2OYWpDc,https://weccelerate.co.il/videos/מאוהב-בפתרון-CrND2OYWpDc,startup,"יזם באופן טבעי כשהוא בא לענות על בעיה הוא בעצם מתאהב בפתרון שלו!

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-crnd2oywpdc

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
לכל יזם יש עליות וירידות בדרך אבל....,https://www.youtube.com/watch?v=qfPexfIPJP0,https://weccelerate.co.il/videos/לכל-יזם-יש-עליות-וירידות-בדרך-אבל-qfPexfIPJP0,startup,"לכל יזם יש עליות וירידות בדרך אבל....

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-qfpexfipjp0

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
קהל יעד ראשוני,https://www.youtube.com/watch?v=wF6Ky-yY6DQ,https://weccelerate.co.il/videos/קהל-יעד-ראשוני-wF6Ky-yY6DQ,startup,"קהל היעד הראשוני הוא תמיד חשוב אבל...

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-wf6ky-yy6dq

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"פודקאסט #19: על הספה, אלון ולימור אלטהולץ,  CFO of Techsomed Medical Technologies",https://www.youtube.com/watch?v=2-NNHZqk7ns,https://weccelerate.co.il/videos/פודקאסט-19-על-הספה-אלון-ולימור-אלטהולץ-cfo-of-techsomed-medi-2-NNHZqk7ns,fundraising,"הסלון של וויסלרייט בפרק זה, אלון פנחס בשיח מרתק לימור אלטהולץ, CFO of Techsomed Medical Technologies ודירקטורית בעמותות חברתיות ויועצת אסטרטגית למנהלים בכירים.

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/fundraising?utm_source=youtube&utm_medium=video&utm_campaign=fundraising-19-cfo-of-techsomed-medi-2-nnhzqk7ns

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"פודקאסט #18 בסלון של וויסלרייט על הספה, אלון ואיגור פאר, מנהל מעוף טק דרום",https://www.youtube.com/watch?v=ZWg7uxIH7Gw,https://weccelerate.co.il/videos/פודקאסט-18-בסלון-של-וויסלרייט-על-הספה-אלון-ואיגור-פאר-מנהל-מ-ZWg7uxIH7Gw,startup,"הסלון של וויסלרייט בפרק זה, אלון פנחס בשיח מרתק עם איגור פאר, מנהל מעוף טק דרום סיפורו המרתק ועל מילותיו המסקרנות: ""יזמות זה החוש שישי"" עוד בפרק..

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-18-zwg7uxih7gw

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"פודקאסט #17 בסלון של וויסלרייט על הספה, יעקב קולר וליעוז זוהר, מנהל המחלקה האסטרטגית - וויסלרייט",https://www.youtube.com/watch?v=CoxBKyP_is8,https://weccelerate.co.il/videos/פודקאסט-17-בסלון-של-וויסלרייט-על-הספה-יעקב-קולר-וליעוז-זוהר--CoxBKyP_is8,startup,"הסלון של וויסלרייט בפרק זה, יעקב קולר בשיח מרתק עם ליעוז זוהר, מנהל המחלקה האסטרטגית - וויסלרייט סיפורו המרתק ועל מילותיו המסקרנות: ""אם בנאדם רוצה באמת…

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-17-coxbkyp-is8

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
פודקאסט #16 🚀הצצה בלעדית אל מאחורי הקלעים של עולם הסטארטאפים הרפואיים! 🚀,https://www.youtube.com/watch?v=xXG3ZYO1UaY,https://weccelerate.co.il/videos/פודקאסט-16-הצצה-בלעדית-אל-מאחורי-הקלעים-של-עולם-הסטארטאפים-ה-xXG3ZYO1UaY,medtech,"הצצה בלעדית אל מאחורי הקלעים של עולם הסטארטאפים הרפואיים!

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/medtech?utm_source=youtube&utm_medium=video&utm_campaign=medtech-16-xxg3zyo1uay

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"פודקאסט #15 בסלון של וויסלרייט על הספה, אלון ומקסים גומברג, יזם ומטמיע מערכות AI לארגונים",https://www.youtube.com/watch?v=yvbnUFTRyy4,https://weccelerate.co.il/videos/פודקאסט-15-בסלון-של-וויסלרייט-על-הספה-אלון-ומקסים-גומברג-יזם-yvbnUFTRyy4,app-development,"הסלון של וויסלרייט בפרק זה, אלון פנחס בשיח מרתק עם מקסים גומברג, יזם ומטמיע מערכות AI לארגונים, על סיפורו המרתק ועל מילותיו המסקרנות: ""ה - AI זו מהפכה לא…

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/app-development?utm_source=youtube&utm_medium=video&utm_campaign=app-15-yvbnuftryy4

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"פודקאסט #14 בסלון של וויסלרייט על הספה, אלון ויזהר לאופר, מנהל יחידת החדשנות של לאומית שירותי בריאות",https://www.youtube.com/watch?v=SWyEsjhdDlY,https://weccelerate.co.il/videos/פודקאסט-14-בסלון-של-וויסלרייט-על-הספה-אלון-ויזהר-לאופר-מנהל--SWyEsjhdDlY,medtech,"הסלון של וויסלרייט בפרק זה, אלון פנחס בשיח מרתק עם יזהר לאופר, מנהל יחידת החדשנות של לאומית שירותי בריאות, על סיפורו המרתק ועל מילותיו המסקרנות: ""יש חברות…

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/medtech?utm_source=youtube&utm_medium=video&utm_campaign=medtech-14-swyesjhddly

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"פודקאסט #13: בסלון של וויסלרייט על הספה, אלון ואורן גולדשטיין, מייסד ומנכ""ל FAMILYBIZ",https://www.youtube.com/watch?v=230BX8QE57o,https://weccelerate.co.il/videos/פודקאסט-13-בסלון-של-וויסלרייט-על-הספה-אלון-ואורן-גולדשטיין-מ-230BX8QE57o,fundraising,"הצטרפו אלינו לפודקאסט של וויסלרייט עם אלון פנחס, והפעם – שיחה מעוררת השראה עם אורן גולדשטיין, מייסד FamilyBiz, אפליקציית הפינטק פורצת הדרך שמשנה את הדרך בה…

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/fundraising?utm_source=youtube&utm_medium=video&utm_campaign=fundraising-13-230bx8qe57o

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"פודקאסט #12: בגיל 46 הוא עשה את הבלתי ייאמן! 🤯 עמית אשל, יחידת החדשנות בלאומית",https://www.youtube.com/watch?v=-V-KBkAzmsI,https://weccelerate.co.il/videos/פודקאסט-12-בגיל-46-הוא-עשה-את-הבלתי-ייאמן-עמית-אשל-יחידת-החד--V-KBkAzmsI,medtech,"🚨 שובר שגרה!

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/medtech?utm_source=youtube&utm_medium=video&utm_campaign=medtech-12-46-v-kbkazmsi

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"פודקאסט #11: בסלון של וויסלרייט על הספה, אלון ומוטי הרשקו, משקיע וממייסדי AROYA",https://www.youtube.com/watch?v=v2sRqibQbRY,https://weccelerate.co.il/videos/פודקאסט-11-בסלון-של-וויסלרייט-על-הספה-אלון-ומוטי-הרשקו-משקיע-v2sRqibQbRY,fundraising,"הסלון של וויסלרייט בפרק זה, אלון פנחס בשיח מרתק עם מוטי הרשקו, משקיע וממייסדי AROYA, על סיפורו המרתק ועל מילותיו המסקרנות: “ביזמות צריך ליהנות מהדרך” עוד בפרק..

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/fundraising?utm_source=youtube&utm_medium=video&utm_campaign=fundraising-11-v2srqibqbry

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"פודקאסט #10: בסלון של וויסלרייט על הספה, אלון ולורן עזורי, מייסדת Bubl",https://www.youtube.com/watch?v=6QutTzyJscE,https://weccelerate.co.il/videos/פודקאסט-10-בסלון-של-וויסלרייט-על-הספה-אלון-ולורן-עזורי-מייסד-6QutTzyJscE,startup,"הסלון של וויסלרייט בפרק זה, אלון פנחס בשיח מרתק עם לורן עזורי, מייסדת Bubl, על סיפורה המרתק ועל מילותיה המסקרנות: ""בהקמת המיזם למדתי חומר בלימודים, שאני כבר…

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-10-6quttzyjsce

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
"פודקאסט #9: בסלון של וויסלרייט על הספה, אלון ועידן עזריה, מייסד ומנכ""ל iMedex",https://www.youtube.com/watch?v=D1Ky-TFNEKw,https://weccelerate.co.il/videos/פודקאסט-9-בסלון-של-וויסלרייט-על-הספה-אלון-ועידן-עזריה-מייסד--D1Ky-TFNEKw,startup,"הסלון של וויסלרייט בפרק זה, אלון פנחס בשיח מרתק עם עידן עזריה, מייסד ומנכ""ל iMedex, על סיפורו המרתק ועל מילותיו המסקרנות: ""צריך להבין שלקדם מיזם יכול לפגוע…

יש לכם רעיון או מיזם? שיחת היכרות חינם עם יועץ מהצוות:
https://weccelerate.co.il/lp/startup?utm_source=youtube&utm_medium=video&utm_campaign=startup-9-d1ky-tfnekw

WeCcelerate (וויסלרייט): Venture Builder ומאיץ סטארטאפים ישראלי. ליווי מרעיון לסטארטאפ, כולל מסלול MedTech עם לאומית שירותי בריאות.
עוד מדריכים ליזמים: https://weccelerate.co.il/guides"
